,On Campus,Job Function,Unnamed: 0,Year,cnt,skill
2106,NonOCI,Professional Services,26,2015,2,strong leadership
2107,NonOCI,Professional Services,27,2015,2,microsoft word
2108,NonOCI,Professional Services,28,2015,2,visualization
2109,NonOCI,Professional Services,29,2015,2,seo
2110,NonOCI,Professional Services,0,2016,43,excel
2111,NonOCI,Professional Services,1,2016,16,word
2112,NonOCI,Professional Services,2,2016,16,powerpoint
2113,NonOCI,Professional Services,3,2016,10,access
2114,NonOCI,Professional Services,4,2016,7,statistics
2115,NonOCI,Professional Services,5,2016,6,ebitda
2116,NonOCI,Professional Services,6,2016,6,nn
2117,NonOCI,Professional Services,7,2016,6,auditing
2118,NonOCI,Professional Services,8,2016,6,outlook
2119,NonOCI,Professional Services,9,2016,5,crm
2120,NonOCI,Professional Services,10,2016,5,forecast
2121,NonOCI,Professional Services,11,2016,4,spring
2122,NonOCI,Professional Services,12,2016,4,visualization
2123,NonOCI,Professional Services,13,2016,4,application binary interface
2124,NonOCI,Professional Services,14,2016,4,virtualization
2125,NonOCI,Professional Services,15,2016,3,mandarin
2126,NonOCI,Professional Services,16,2016,3,pr
2127,NonOCI,Professional Services,17,2016,3,salesforce
2128,NonOCI,Professional Services,18,2016,3,bi
2129,NonOCI,Professional Services,19,2016,3,doubleclick
2130,NonOCI,Professional Services,20,2016,3,normalization
2131,NonOCI,Professional Services,21,2016,3,mentorship
2132,NonOCI,Professional Services,22,2016,2,visio
2133,NonOCI,Professional Services,23,2016,2,microsoft word
2134,NonOCI,Professional Services,24,2016,2,lean six sigma
2135,NonOCI,Professional Services,25,2016,2,adobe
2136,NonOCI,Professional Services,26,2016,2,rest
2137,NonOCI,Professional Services,27,2016,2,graphic design
2138,NonOCI,Professional Services,28,2016,2,ces
2139,NonOCI,Professional Services,29,2016,2,adwords
2140,NonOCI,Professional Services,0,2017,42,excel
2141,NonOCI,Professional Services,1,2017,15,powerpoint
2142,NonOCI,Professional Services,2,2017,14,word
2143,NonOCI,Professional Services,3,2017,12,access
2144,NonOCI,Professional Services,4,2017,6,spring
2145,NonOCI,Professional Services,5,2017,5,mentorship
2146,NonOCI,Professional Services,6,2017,5,adobe
2147,NonOCI,Professional Services,7,2017,4,outlook
2148,NonOCI,Professional Services,8,2017,4,statistics
2149,NonOCI,Professional Services,9,2017,4,salesforce
2150,NonOCI,Professional Services,10,2017,4,graphic design
2151,NonOCI,Professional Services,11,2017,4,forecast
2152,NonOCI,Professional Services,12,2017,3,seo
2153,NonOCI,Professional Services,13,2017,3,auditing
2154,NonOCI,Professional Services,14,2017,3,photoshop
2155,NonOCI,Professional Services,15,2017,3,application binary interface
2156,NonOCI,Professional Services,16,2017,3,crm
2157,NonOCI,Professional Services,17,2017,3,ebitda
2158,NonOCI,Professional Services,18,2017,3,roi
2159,NonOCI,Professional Services,19,2017,3,nn
2160,NonOCI,Professional Services,20,2017,3,html
2161,NonOCI,Professional Services,21,2017,3,microsoft word
2162,NonOCI,Professional Services,22,2017,3,visualization
2163,NonOCI,Professional Services,23,2017,2,procurement
2164,NonOCI,Professional Services,24,2017,2,virtualization
2165,NonOCI,Professional Services,25,2017,2,bayes
2166,NonOCI,Professional Services,26,2017,2,agile
2167,NonOCI,Professional Services,27,2017,2,pr
2168,NonOCI,Professional Services,28,2017,2,lean six sigma
2169,NonOCI,Professional Services,29,2017,1,kpis
2170,NonOCI,Professional Services,0,2018,39,excel
2171,NonOCI,Professional Services,1,2018,18,word
2172,NonOCI,Professional Services,2,2018,16,powerpoint
2173,NonOCI,Professional Services,3,2018,13,access
2174,NonOCI,Professional Services,4,2018,7,adobe
2175,NonOCI,Professional Services,5,2018,7,mentorship
2176,NonOCI,Professional Services,6,2018,6,visualization
2177,NonOCI,Professional Services,7,2018,6,adaaa
2178,NonOCI,Professional Services,8,2018,5,forecast
2179,NonOCI,Professional Services,9,2018,5,statistics
2180,NonOCI,Professional Services,10,2018,5,spring
2181,NonOCI,Professional Services,11,2018,5,outlook
2182,NonOCI,Professional Services,12,2018,4,auditing
2183,NonOCI,Professional Services,13,2018,4,html
2184,NonOCI,Professional Services,14,2018,4,microsoft word
2185,NonOCI,Professional Services,15,2018,3,tableau
2186,NonOCI,Professional Services,16,2018,3,photoshop
2187,NonOCI,Professional Services,17,2018,3,procurement
2188,NonOCI,Professional Services,18,2018,3,agile
2189,NonOCI,Professional Services,19,2018,3,crm
2190,NonOCI,Professional Services,20,2018,3,virtualization
2191,NonOCI,Professional Services,21,2018,3,indesign
2192,NonOCI,Professional Services,22,2018,3,graphic design
2193,NonOCI,Professional Services,23,2018,2,seo
2194,NonOCI,Professional Services,24,2018,2,illustrator
2195,NonOCI,Professional Services,25,2018,2,salesforce
2196,NonOCI,Professional Services,26,2018,2,sap
2197,NonOCI,Professional Services,27,2018,2,pr
2198,NonOCI,Professional Services,28,2018,2,sql
2199,NonOCI,Professional Services,29,2018,2,ms word
2200,NonOCI,Professional Services,0,2019,38,excel
2201,NonOCI,Professional Services,1,2019,20,access
2202,NonOCI,Professional Services,2,2019,14,auditing
2203,NonOCI,Professional Services,3,2019,10,mentorship
2204,NonOCI,Professional Services,4,2019,8,word
2205,NonOCI,Professional Services,5,2019,8,powerpoint
2206,NonOCI,Professional Services,6,2019,7,visualization
2207,NonOCI,Professional Services,7,2019,7,human resources
2208,NonOCI,Professional Services,8,2019,6,sql
2209,NonOCI,Professional Services,9,2019,6,spring
2210,NonOCI,Professional Services,10,2019,5,forecast
2211,NonOCI,Professional Services,11,2019,5,statistics
2212,NonOCI,Professional Services,12,2019,4,advisory
2213,NonOCI,Professional Services,13,2019,4,jsp
2214,NonOCI,Professional Services,14,2019,4,spreadsheets
2215,NonOCI,Professional Services,15,2019,3,roi
2216,NonOCI,Professional Services,16,2019,3,microsoft word
2217,NonOCI,Professional Services,17,2019,3,spark
2218,NonOCI,Professional Services,18,2019,3,amazon web services
2219,NonOCI,Professional Services,19,2019,3,bi
2220,NonOCI,Professional Services,20,2019,3,html
2221,NonOCI,Professional Services,21,2019,3,dashboard
2222,NonOCI,Professional Services,22,2019,3,spss
2223,NonOCI,Professional Services,23,2019,2,kpis
2224,NonOCI,Professional Services,24,2019,2,sharepoint
2225,NonOCI,Professional Services,25,2019,2,team leadership
2226,NonOCI,Professional Services,26,2019,2,tableau
2227,NonOCI,Professional Services,27,2019,2,virtualization
2228,NonOCI,Professional Services,28,2019,2,procurement
2229,NonOCI,Professional Services,29,2019,2,project management
2230,NonOCI,Professional Services,0,2020,39,procurement
2231,NonOCI,Professional Services,1,2020,36,access
2232,NonOCI,Professional Services,2,2020,30,excel
2233,NonOCI,Professional Services,3,2020,18,powerpoint
2234,NonOCI,Professional Services,4,2020,14,statistics
2235,NonOCI,Professional Services,5,2020,11,word
2236,NonOCI,Professional Services,6,2020,11,visualization
2237,NonOCI,Professional Services,7,2020,11,spreadsheets
2238,NonOCI,Professional Services,8,2020,11,tableau
2239,NonOCI,Professional Services,9,2020,11,dashboard
2240,NonOCI,Professional Services,10,2020,9,outlook
2241,NonOCI,Professional Services,11,2020,9,ecommerce
2242,NonOCI,Professional Services,12,2020,7,sharepoint
2243,NonOCI,Professional Services,13,2020,7,html
2244,NonOCI,Professional Services,14,2020,7,remedy
2245,NonOCI,Professional Services,15,2020,7,qlik
2246,NonOCI,Professional Services,16,2020,7,sap
2247,NonOCI,Professional Services,17,2020,7,visio
2248,NonOCI,Professional Services,18,2020,5,sql
2249,NonOCI,Professional Services,19,2020,5,virtualization
2250,NonOCI,Professional Services,20,2020,5,auditing
2251,NonOCI,Professional Services,21,2020,5,javascript
2252,NonOCI,Professional Services,22,2020,5,lean six sigma
2253,NonOCI,Professional Services,23,2020,5,sdlc
2254,NonOCI,Professional Services,24,2020,5,middleware
2255,NonOCI,Professional Services,25,2020,5,big data
2256,NonOCI,Professional Services,26,2020,5,project management
2257,NonOCI,Professional Services,27,2020,2,matlab
2258,NonOCI,Professional Services,28,2020,2,human resources
2259,NonOCI,Professional Services,29,2020,2,sprint
2260,NonOCI,Engineering Services,0,2011,56,lean six sigma
2261,NonOCI,Engineering Services,1,2011,56,excel
2262,NonOCI,Engineering Services,2,2011,25,statistics
2263,NonOCI,Engineering Services,3,2011,25,forecast
2264,NonOCI,Engineering Services,4,2011,12,access
2265,NonOCI,Engineering Services,5,2011,12,sql
2266,NonOCI,Engineering Services,6,2011,12,rest
2267,NonOCI,Engineering Services,7,2011,6,mentorship
2268,NonOCI,Engineering Services,8,2011,6,tableau
2269,NonOCI,Engineering Services,9,2011,6,scm
2270,NonOCI,Engineering Services,10,2011,6,ms project
2271,NonOCI,Engineering Services,11,2011,6,salesforce
2272,NonOCI,Engineering Services,12,2011,6,advisory
2273,NonOCI,Engineering Services,13,2011,6,visio
2274,NonOCI,Engineering Services,14,2011,6,scbm
2275,NonOCI,Engineering Services,15,2011,6,product design
2276,NonOCI,Engineering Services,16,2011,6,auditing
2277,NonOCI,Engineering Services,17,2011,6,sharepoint
2278,NonOCI,Engineering Services,18,2011,6,OEM
2279,NonOCI,Engineering Services,19,2011,6,asp
2280,NonOCI,Engineering Services,20,2011,6,crm
2281,NonOCI,Engineering Services,21,2011,6,sap
2282,NonOCI,Engineering Services,22,2011,6,cfa
2283,NonOCI,Engineering Services,23,2011,6,agile
2284,NonOCI,Engineering Services,24,2011,6,cpa
2285,NonOCI,Engineering Services,25,2011,6,transport operations
2286,NonOCI,Engineering Services,26,2011,6,react
2287,NonOCI,Engineering Services,27,2011,6,html
2288,NonOCI,Engineering Services,28,2011,6,ssis
2289,NonOCI,Engineering Services,0,2012,38,excel
2290,NonOCI,Engineering Services,1,2012,14,sdlc
2291,NonOCI,Engineering Services,2,2012,10,leadership skills
2292,NonOCI,Engineering Services,3,2012,10,faspex
2293,NonOCI,Engineering Services,4,2012,10,strong leadership
2294,NonOCI,Engineering Services,5,2012,10,hadoop
2295,NonOCI,Engineering Services,6,2012,10,ims
2296,NonOCI,Engineering Services,7,2012,10,java
2297,NonOCI,Engineering Services,8,2012,10,normalization
2298,NonOCI,Engineering Services,9,2012,10,aspera
2299,NonOCI,Engineering Services,10,2012,10,virtualization
2300,NonOCI,Engineering Services,11,2012,10,forecast
2301,NonOCI,Engineering Services,12,2012,10,qa
2302,NonOCI,Engineering Services,13,2012,10,sap
2303,NonOCI,Engineering Services,14,2012,10,word
2304,NonOCI,Engineering Services,15,2012,5,lean six sigma
2305,NonOCI,Engineering Services,16,2012,5,cpa
2306,NonOCI,Engineering Services,17,2012,5,amazon web services
2307,NonOCI,Engineering Services,18,2012,5,pentaho
2308,NonOCI,Engineering Services,19,2012,5,xml
2309,NonOCI,Engineering Services,20,2012,5,html
2310,NonOCI,Engineering Services,21,2012,5,da
2311,NonOCI,Engineering Services,22,2012,5,apache
2312,NonOCI,Engineering Services,23,2012,5,seo
2313,NonOCI,Engineering Services,24,2012,5,hive
2314,NonOCI,Engineering Services,25,2012,5,cloud
2315,NonOCI,Engineering Services,26,2012,5,random forest
2316,NonOCI,Engineering Services,27,2012,5,perl
2317,NonOCI,Engineering Services,28,2012,5,bayesian
2318,NonOCI,Engineering Services,29,2012,5,powerpoint
2319,NonOCI,Engineering Services,0,2013,40,excel
2320,NonOCI,Engineering Services,1,2013,23,agile
2321,NonOCI,Engineering Services,2,2013,11,java
2322,NonOCI,Engineering Services,3,2013,9,mentorship
2323,NonOCI,Engineering Services,4,2013,9,access
2324,NonOCI,Engineering Services,5,2013,8,android
2325,NonOCI,Engineering Services,6,2013,8,sql
2326,NonOCI,Engineering Services,7,2013,8,cloud
2327,NonOCI,Engineering Services,8,2013,6,OEM
2328,NonOCI,Engineering Services,9,2013,6,oracle
2329,NonOCI,Engineering Services,10,2013,6,qa
2330,NonOCI,Engineering Services,11,2013,6,linux
2331,NonOCI,Engineering Services,12,2013,6,ios
2332,NonOCI,Engineering Services,13,2013,6,sdlc
2333,NonOCI,Engineering Services,14,2013,6,big data
2334,NonOCI,Engineering Services,15,2013,6,statistics
2335,NonOCI,Engineering Services,16,2013,6,html5
2336,NonOCI,Engineering Services,17,2013,6,sas
2337,NonOCI,Engineering Services,18,2013,6,amazon web services
2338,NonOCI,Engineering Services,19,2013,6,saas
2339,NonOCI,Engineering Services,20,2013,4,strong leadership
2340,NonOCI,Engineering Services,21,2013,4,windows
2341,NonOCI,Engineering Services,22,2013,4,css
2342,NonOCI,Engineering Services,23,2013,4,ec2
2343,NonOCI,Engineering Services,24,2013,4,bi
2344,NonOCI,Engineering Services,25,2013,4,telecommunication
2345,NonOCI,Engineering Services,26,2013,4,unix
2346,NonOCI,Engineering Services,27,2013,4,s3
2347,NonOCI,Engineering Services,28,2013,4,html
2348,NonOCI,Engineering Services,29,2013,4,forecast
2349,NonOCI,Engineering Services,0,2014,47,excel
2350,NonOCI,Engineering Services,1,2014,11,access
2351,NonOCI,Engineering Services,2,2014,10,sql
2352,NonOCI,Engineering Services,3,2014,10,java
2353,NonOCI,Engineering Services,4,2014,9,javascript
2354,NonOCI,Engineering Services,5,2014,8,css
2355,NonOCI,Engineering Services,6,2014,8,html
2356,NonOCI,Engineering Services,7,2014,7,agile
2357,NonOCI,Engineering Services,8,2014,7,procurement
2358,NonOCI,Engineering Services,9,2014,6,cad
2359,NonOCI,Engineering Services,10,2014,6,qa
2360,NonOCI,Engineering Services,11,2014,6,product design
2361,NonOCI,Engineering Services,12,2014,6,word
2362,NonOCI,Engineering Services,13,2014,6,opengl
2363,NonOCI,Engineering Services,14,2014,5,autocad
2364,NonOCI,Engineering Services,15,2014,5,strong leadership
2365,NonOCI,Engineering Services,16,2014,5,auditing
2366,NonOCI,Engineering Services,17,2014,4,unix
2367,NonOCI,Engineering Services,18,2014,4,windows
2368,NonOCI,Engineering Services,19,2014,3,powerpoint
2369,NonOCI,Engineering Services,20,2014,3,xcode
2370,NonOCI,Engineering Services,21,2014,3,spreadsheets
2371,NonOCI,Engineering Services,22,2014,3,linux
2372,NonOCI,Engineering Services,23,2014,3,cocoa
2373,NonOCI,Engineering Services,24,2014,3,spring
2374,NonOCI,Engineering Services,25,2014,3,lean six sigma
2375,NonOCI,Engineering Services,26,2014,3,statistics
2376,NonOCI,Engineering Services,27,2014,2,roi
2377,NonOCI,Engineering Services,28,2014,2,rest
2378,NonOCI,Engineering Services,29,2014,2,jquery
2379,NonOCI,Engineering Services,0,2015,42,excel
2380,NonOCI,Engineering Services,1,2015,15,access
2381,NonOCI,Engineering Services,2,2015,12,sql
2382,NonOCI,Engineering Services,3,2015,11,word
2383,NonOCI,Engineering Services,4,2015,8,statistics
2384,NonOCI,Engineering Services,5,2015,7,visualization
2385,NonOCI,Engineering Services,6,2015,7,powerpoint
2386,NonOCI,Engineering Services,7,2015,5,procurement
2387,NonOCI,Engineering Services,8,2015,5,forecast
2388,NonOCI,Engineering Services,9,2015,4,autocad
2389,NonOCI,Engineering Services,10,2015,4,spring
2390,NonOCI,Engineering Services,11,2015,4,mentorship
2391,NonOCI,Engineering Services,12,2015,4,java
2392,NonOCI,Engineering Services,13,2015,4,oracle
2393,NonOCI,Engineering Services,14,2015,3,product design
2394,NonOCI,Engineering Services,15,2015,3,outlook
2395,NonOCI,Engineering Services,16,2015,3,auditing
2396,NonOCI,Engineering Services,17,2015,3,strong leadership
2397,NonOCI,Engineering Services,18,2015,3,android
2398,NonOCI,Engineering Services,19,2015,3,microsoft word
2399,NonOCI,Engineering Services,20,2015,3,windows
2400,NonOCI,Engineering Services,21,2015,3,probability
2401,NonOCI,Engineering Services,22,2015,3,cad
2402,NonOCI,Engineering Services,23,2015,3,prediction
2403,NonOCI,Engineering Services,24,2015,3,linux
2404,NonOCI,Engineering Services,25,2015,3,advisory
2405,NonOCI,Engineering Services,26,2015,2,kpis
2406,NonOCI,Engineering Services,27,2015,2,rest
2407,NonOCI,Engineering Services,28,2015,2,unix
2408,NonOCI,Engineering Services,29,2015,2,bi
2409,NonOCI,Engineering Services,0,2016,40,excel
2410,NonOCI,Engineering Services,1,2016,12,access
2411,NonOCI,Engineering Services,2,2016,11,word
2412,NonOCI,Engineering Services,3,2016,9,powerpoint
2413,NonOCI,Engineering Services,4,2016,8,visualization
2414,NonOCI,Engineering Services,5,2016,5,pr
2415,NonOCI,Engineering Services,6,2016,5,forecast
2416,NonOCI,Engineering Services,7,2016,5,outlook
2417,NonOCI,Engineering Services,8,2016,5,cloud
2418,NonOCI,Engineering Services,9,2016,5,sql
2419,NonOCI,Engineering Services,10,2016,4,advisory
2420,NonOCI,Engineering Services,11,2016,4,auditing
2421,NonOCI,Engineering Services,12,2016,4,autocad
2422,NonOCI,Engineering Services,13,2016,4,mandarin
2423,NonOCI,Engineering Services,14,2016,4,ces
2424,NonOCI,Engineering Services,15,2016,4,statistics
2425,NonOCI,Engineering Services,16,2016,4,procurement
2426,NonOCI,Engineering Services,17,2016,4,normalization
2427,NonOCI,Engineering Services,18,2016,4,adwords
2428,NonOCI,Engineering Services,19,2016,4,savicom
2429,NonOCI,Engineering Services,20,2016,4,doubleclick
2430,NonOCI,Engineering Services,21,2016,4,quickbooks
2431,NonOCI,Engineering Services,22,2016,3,sap
2432,NonOCI,Engineering Services,23,2016,3,mentorship
2433,NonOCI,Engineering Services,24,2016,3,lean six sigma
2434,NonOCI,Engineering Services,25,2016,3,agile
2435,NonOCI,Engineering Services,26,2016,3,erp
2436,NonOCI,Engineering Services,27,2016,3,strong leadership
2437,NonOCI,Engineering Services,28,2016,3,apache
2438,NonOCI,Engineering Services,29,2016,3,java
2439,NonOCI,Engineering Services,0,2017,38,excel
2440,NonOCI,Engineering Services,1,2017,15,access
2441,NonOCI,Engineering Services,2,2017,10,powerpoint
2442,NonOCI,Engineering Services,3,2017,10,sql
2443,NonOCI,Engineering Services,4,2017,8,statistics
2444,NonOCI,Engineering Services,5,2017,7,word
2445,NonOCI,Engineering Services,6,2017,7,cloud
2446,NonOCI,Engineering Services,7,2017,7,mentorship
2447,NonOCI,Engineering Services,8,2017,6,cad
2448,NonOCI,Engineering Services,9,2017,6,product design
2449,NonOCI,Engineering Services,10,2017,6,html
2450,NonOCI,Engineering Services,11,2017,6,java
2451,NonOCI,Engineering Services,12,2017,6,javascript
2452,NonOCI,Engineering Services,13,2017,5,autocad
2453,NonOCI,Engineering Services,14,2017,5,agile
2454,NonOCI,Engineering Services,15,2017,5,auditing
2455,NonOCI,Engineering Services,16,2017,4,css
2456,NonOCI,Engineering Services,17,2017,4,visualization
2457,NonOCI,Engineering Services,18,2017,4,oracle
2458,NonOCI,Engineering Services,19,2017,4,windows
2459,NonOCI,Engineering Services,20,2017,4,strong leadership
2460,NonOCI,Engineering Services,21,2017,3,cissp
2461,NonOCI,Engineering Services,22,2017,3,virtualization
2462,NonOCI,Engineering Services,23,2017,3,forecast
2463,NonOCI,Engineering Services,24,2017,3,spring
2464,NonOCI,Engineering Services,25,2017,3,normalization
2465,NonOCI,Engineering Services,26,2017,3,classification
2466,NonOCI,Engineering Services,27,2017,2,macros
2467,NonOCI,Engineering Services,28,2017,2,fmea
2468,NonOCI,Engineering Services,29,2017,2,sas
2469,NonOCI,Engineering Services,0,2018,39,excel
2470,NonOCI,Engineering Services,1,2018,19,access
2471,NonOCI,Engineering Services,2,2018,14,word
2472,NonOCI,Engineering Services,3,2018,13,ces
2473,NonOCI,Engineering Services,4,2018,12,powerpoint
2474,NonOCI,Engineering Services,5,2018,6,sql
2475,NonOCI,Engineering Services,6,2018,6,python
2476,NonOCI,Engineering Services,7,2018,5,forecast
2477,NonOCI,Engineering Services,8,2018,5,visio
2478,NonOCI,Engineering Services,9,2018,5,auditing
2479,NonOCI,Engineering Services,10,2018,5,telecommunication
2480,NonOCI,Engineering Services,11,2018,5,ccna
2481,NonOCI,Engineering Services,12,2018,5,statistics
2482,NonOCI,Engineering Services,13,2018,5,visualization
2483,NonOCI,Engineering Services,14,2018,4,spring
2484,NonOCI,Engineering Services,15,2018,4,prediction
2485,NonOCI,Engineering Services,16,2018,4,advisory
2486,NonOCI,Engineering Services,17,2018,4,javascript
2487,NonOCI,Engineering Services,18,2018,4,mentorship
2488,NonOCI,Engineering Services,19,2018,4,bi
2489,NonOCI,Engineering Services,20,2018,4,html
2490,NonOCI,Engineering Services,21,2018,4,cloud
2491,NonOCI,Engineering Services,22,2018,3,agile
2492,NonOCI,Engineering Services,23,2018,3,normalization
2493,NonOCI,Engineering Services,24,2018,3,microsoft visio
2494,NonOCI,Engineering Services,25,2018,3,powerbi
2495,NonOCI,Engineering Services,26,2018,3,microsoft project
2496,NonOCI,Engineering Services,27,2018,3,outlook
2497,NonOCI,Engineering Services,28,2018,3,java
2498,NonOCI,Engineering Services,29,2018,2,bayes
2499,NonOCI,Healthcare & Pharmaceuticals,0,2011,71,excel
2500,NonOCI,Healthcare & Pharmaceuticals,1,2011,29,qc
2501,NonOCI,Healthcare & Pharmaceuticals,2,2011,29,agile
2502,NonOCI,Healthcare & Pharmaceuticals,3,2011,14,ims
2503,NonOCI,Healthcare & Pharmaceuticals,4,2011,14,plantrak
2504,NonOCI,Healthcare & Pharmaceuticals,5,2011,14,statistics
2505,NonOCI,Healthcare & Pharmaceuticals,6,2011,14,webex
2506,NonOCI,Healthcare & Pharmaceuticals,7,2011,14,xponent
2507,NonOCI,Healthcare & Pharmaceuticals,8,2011,14,sas
2508,NonOCI,Healthcare & Pharmaceuticals,0,2012,11,excel
2509,NonOCI,Healthcare & Pharmaceuticals,1,2012,11,word
2510,NonOCI,Healthcare & Pharmaceuticals,2,2012,6,mentorship
2511,NonOCI,Healthcare & Pharmaceuticals,3,2012,6,gldp
2512,NonOCI,Healthcare & Pharmaceuticals,4,2012,6,auditing
2513,NonOCI,Healthcare & Pharmaceuticals,5,2012,6,rest
2514,NonOCI,Healthcare & Pharmaceuticals,6,2012,6,cms
2515,NonOCI,Healthcare & Pharmaceuticals,7,2012,6,outlook
2516,NonOCI,Healthcare & Pharmaceuticals,8,2012,6,powerpoint
2517,NonOCI,Healthcare & Pharmaceuticals,9,2012,6,soa
2518,NonOCI,Healthcare & Pharmaceuticals,10,2012,6,ims
2519,NonOCI,Healthcare & Pharmaceuticals,11,2012,6,leadership skills
2520,NonOCI,Healthcare & Pharmaceuticals,12,2012,6,access
2521,NonOCI,Healthcare & Pharmaceuticals,13,2012,6,contract review
2522,NonOCI,Healthcare & Pharmaceuticals,14,2012,6,bi
2523,NonOCI,Healthcare & Pharmaceuticals,0,2013,33,access
2524,NonOCI,Healthcare & Pharmaceuticals,1,2013,16,excel
2525,NonOCI,Healthcare & Pharmaceuticals,2,2013,8,statistics
2526,NonOCI,Healthcare & Pharmaceuticals,3,2013,8,forecast
2527,NonOCI,Healthcare & Pharmaceuticals,4,2013,6,sas
2528,NonOCI,Healthcare & Pharmaceuticals,5,2013,4,agile
2529,NonOCI,Healthcare & Pharmaceuticals,6,2013,4,big data
2530,NonOCI,Healthcare & Pharmaceuticals,7,2013,4,sql
2531,NonOCI,Healthcare & Pharmaceuticals,8,2013,4,prediction
2532,NonOCI,Healthcare & Pharmaceuticals,9,2013,4,asp
2533,NonOCI,Healthcare & Pharmaceuticals,10,2013,4,word
2534,NonOCI,Healthcare & Pharmaceuticals,11,2013,4,team leadership
2535,NonOCI,Healthcare & Pharmaceuticals,12,2013,2,tableau
2536,NonOCI,Healthcare & Pharmaceuticals,13,2013,2,normalization
2537,NonOCI,Healthcare & Pharmaceuticals,14,2013,2,outlook
2538,NonOCI,Healthcare & Pharmaceuticals,15,2013,2,procurement
2539,NonOCI,Healthcare & Pharmaceuticals,16,2013,2,salesforce
2540,NonOCI,Healthcare & Pharmaceuticals,17,2013,2,powerpoint
2541,NonOCI,Healthcare & Pharmaceuticals,18,2013,2,cms
2542,NonOCI,Healthcare & Pharmaceuticals,19,2013,2,saas
2543,NonOCI,Healthcare & Pharmaceuticals,20,2013,2,strong leadership
2544,NonOCI,Healthcare & Pharmaceuticals,21,2013,2,spss
2545,NonOCI,Healthcare & Pharmaceuticals,22,2013,2,telecommunication
2546,NonOCI,Healthcare & Pharmaceuticals,23,2013,2,bi
2547,NonOCI,Healthcare & Pharmaceuticals,24,2013,2,visualization
2548,NonOCI,Healthcare & Pharmaceuticals,25,2013,2,oracle
2549,NonOCI,Healthcare & Pharmaceuticals,26,2013,2,dashboard
2550,NonOCI,Healthcare & Pharmaceuticals,27,2013,2,illustrator
2551,NonOCI,Healthcare & Pharmaceuticals,28,2013,2,pr
2552,NonOCI,Healthcare & Pharmaceuticals,0,2014,52,excel
2553,NonOCI,Healthcare & Pharmaceuticals,1,2014,17,word
2554,NonOCI,Healthcare & Pharmaceuticals,2,2014,13,access
2555,NonOCI,Healthcare & Pharmaceuticals,3,2014,12,powerpoint
2556,NonOCI,Healthcare & Pharmaceuticals,4,2014,8,statistics
2557,NonOCI,Healthcare & Pharmaceuticals,5,2014,6,outlook
2558,NonOCI,Healthcare & Pharmaceuticals,6,2014,6,roi
2559,NonOCI,Healthcare & Pharmaceuticals,7,2014,6,forecast
2560,NonOCI,Healthcare & Pharmaceuticals,8,2014,4,microsoft word
2561,NonOCI,Healthcare & Pharmaceuticals,9,2014,4,bi
2562,NonOCI,Healthcare & Pharmaceuticals,10,2014,4,spreadsheets
2563,NonOCI,Healthcare & Pharmaceuticals,11,2014,4,mentorship
2564,NonOCI,Healthcare & Pharmaceuticals,12,2014,4,strong leadership
2565,NonOCI,Healthcare & Pharmaceuticals,13,2014,4,spring
2566,NonOCI,Healthcare & Pharmaceuticals,14,2014,2,quest
2567,NonOCI,Healthcare & Pharmaceuticals,15,2014,2,advisory
2568,NonOCI,Healthcare & Pharmaceuticals,16,2014,2,webex
2569,NonOCI,Healthcare & Pharmaceuticals,17,2014,2,microsoft outlook
2570,NonOCI,Healthcare & Pharmaceuticals,18,2014,2,vha program
2571,NonOCI,Healthcare & Pharmaceuticals,19,2014,2,lean six sigma
2572,NonOCI,Healthcare & Pharmaceuticals,20,2014,2,normalization
2573,NonOCI,Healthcare & Pharmaceuticals,21,2014,2,ms project
2574,NonOCI,Healthcare & Pharmaceuticals,22,2014,2,phr
2575,NonOCI,Healthcare & Pharmaceuticals,23,2014,2,sdlc
2576,NonOCI,Healthcare & Pharmaceuticals,24,2014,2,procurement
2577,NonOCI,Healthcare & Pharmaceuticals,25,2014,2,telecommunication
2578,NonOCI,Healthcare & Pharmaceuticals,26,2014,2,dash
2579,NonOCI,Healthcare & Pharmaceuticals,27,2014,2,sharepoint
2580,NonOCI,Healthcare & Pharmaceuticals,28,2014,2,cms
2581,NonOCI,Healthcare & Pharmaceuticals,29,2014,2,access
2582,NonOCI,Healthcare & Pharmaceuticals,0,2015,41,excel
2583,NonOCI,Healthcare & Pharmaceuticals,1,2015,18,access
2584,NonOCI,Healthcare & Pharmaceuticals,2,2015,11,word
2585,NonOCI,Healthcare & Pharmaceuticals,3,2015,8,powerpoint
2586,NonOCI,Healthcare & Pharmaceuticals,4,2015,6,mentorship
2587,NonOCI,Healthcare & Pharmaceuticals,5,2015,6,forecast
2588,NonOCI,Healthcare & Pharmaceuticals,6,2015,6,auditing
2589,NonOCI,Healthcare & Pharmaceuticals,7,2015,5,sql
2590,NonOCI,Healthcare & Pharmaceuticals,8,2015,4,spring
2591,NonOCI,Healthcare & Pharmaceuticals,9,2015,4,outlook
2592,NonOCI,Healthcare & Pharmaceuticals,10,2015,4,microsoft word
2593,NonOCI,Healthcare & Pharmaceuticals,11,2015,2,strong leadership
2594,NonOCI,Healthcare & Pharmaceuticals,12,2015,2,rest
2595,NonOCI,Healthcare & Pharmaceuticals,13,2015,2,quest
2596,NonOCI,Healthcare & Pharmaceuticals,14,2015,2,agile
2597,NonOCI,Healthcare & Pharmaceuticals,15,2015,2,procurement
